routes,canonical_bitstring,provider_bitstrings,counts,probability,one_hot,joint_feasible,assignment,weighted_cost,worst_case_regret,base_energy,transformed_energy,scenario_costs,scenario_regrets
"[0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1]",001001001101011,"[""110101100100100""]",1,0.000244140625,False,False,,,,3.0008151389361544,0.11745673422295268,{},{}
"[0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0]",001001001111010,"[""10111100100100""]",1,0.000244140625,False,False,,,,4.882408461968746,0.19655759705640166,{},{}
"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0]",001001010001110,"[""11100010100100""]",1,0.000244140625,False,False,,,,1.5714829356427096,0.05736861147498105,{},{}
"[0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0]",001001010100010,"[""10001010100100""]",1,0.000244140625,True,True,"[2, 2, 1, 0, 1]",0.2984134264271187,0.3790041509084753,0.29841342642711827,0.0038496627238196676,"{""degradation"": 0.2574906181436755, ""nominal"": 0.3010478549586805, ""surge"": 0.3367018061790001}","{""degradation"": 0.2180379335479506, ""nominal"": 0.2092030628048292, ""surge"": 0.3790041509084753}"
"[0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0]",001001010100110,"[""11001010100100""]",1,0.000244140625,False,False,,,,1.5109062364705959,0.0548220095533747,{},{}
"[0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1]",001001010110111,"[""111011010100100""]",1,0.000244140625,False,False,,,,6.108910340565289,0.24811887529662646,{},{}
"[0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1]",001001011001111,"[""111100110100100""]",1,0.000244140625,False,False,,,,6.339165451279195,0.2577986385623286,{},{}
"[0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0]",001001011011000,"[""110110100100""]",1,0.000244140625,False,False,,,,3.77727506910471,0.15009856478224853,{},{}
"[0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0]",001001011011010,"[""10110110100100""]",1,0.000244140625,False,False,,,,3.0664810567275804,0.1202172833237969,{},{}
"[0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1]",001001011101001,"[""100101110100100""]",1,0.000244140625,False,False,,,,3.0567772722977278,0.11980934303629949,{},{}
"[0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0]",001001100000110,"[""11000001100100""]",1,0.000244140625,False,False,,,,2.260223704586159,0.08632279005603265,{},{}
