run_id,run_family,S,eta,T,rho,iteration,assignment,all_tied_optima,tie_count,objective_value,weights,regrets,clipped_regrets,pre_mixing_weights,next_weights,weight_entropy,effective_environments,effective_fraction
B5-diversity-s12-eta0p5-t5-rho0p1,B5-diversity,12,0.5,5,0.1,2,"[0,2,1,2]","[[0,2,1,2]]",1,0.2515681732152969,"[0.07870701173710183,0.08167399639752916,0.10189339111298508,0.08073730422068684,0.08726480568686645,0.08026916481791377,0.08427934083897563,0.07615984370465621,0.08802221058842814,0.08032756254126504,0.08053640222163723,0.08012896613195454]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0,0.16973958099955622,0.06288136025938897,0.0659332911780292,0.059970689357645386]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0,0.16973958099955622,0.06288136025938897,0.0659332911780292,0.059970689357645386]","[0.07592237746365739,0.08051731060596681,0.11414893704748183,0.07905686195614921,0.08941908438421452,0.07833033927530213,0.08462647133500598,0.07205074269480635,0.090649031966294,0.07842084553509825,0.07874479824310016,0.07811319949292335]","[0.07666347305062499,0.08079891287870347,0.11106737667606698,0.07948450909386762,0.0888105092791264,0.07883063868110525,0.08449715753483872,0.07317900175865905,0.08991746210299793,0.07891209431492176,0.07920365175212347,0.07863521287696434]",2.482023807268913,11.96545570657406,0.9971213088811717
B5-diversity-s12-eta0p5-t5-rho0p1,B5-diversity,12,0.5,5,0.1,3,"[0,2,1,2]","[[0,2,1,2]]",1,0.2517704717175944,"[0.07666347305062499,0.08079891287870347,0.11106737667606698,0.07948450909386762,0.0888105092791264,0.07883063868110525,0.08449715753483872,0.07317900175865905,0.08991746210299793,0.07891209431492176,0.07920365175212347,0.07863521287696434]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0,0.16973958099955622,0.06288136025938897,0.0659332911780292,0.059970689357645386]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0,0.16973958099955622,0.06288136025938897,0.0659332911780292,0.059970689357645386]","[0.07383254801020456,0.07952688326425016,0.12422681790124936,0.07770533097670293,0.09085701074181575,0.07680319723185637,0.0847091244478005,0.06911970719591344,0.09245234494934247,0.0769154335385148,0.07731750776218889,0.07653409398016081]","[0.07478262654251744,0.07990752827115848,0.12013746944445776,0.07826813121236598,0.0901046430009675,0.07745621084200406,0.08457154533635379,0.07054106980965544,0.09154044378774155,0.07755722351799665,0.07791909031930333,0.07721401791547806]",2.4787631735863966,11.926504276353318,0.9938753563627766
B5-diversity-s12-eta0p5-t5-rho0p1,B5-diversity,12,0.5,5,0.1,4,"[0,2,1,2]","[[0,2,1,2]]",1,0.2519651149832105,"[0.07478262654251744,0.07990752827115848,0.12013746944445776,0.07826813121236598,0.0901046430009675,0.07745621084200406,0.08457154533635379,0.07054106980965544,0.09154044378774155,0.07755722351799665,0.07791909031930333,0.07721401791547806]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0,0.16973958099955622,0.06288136025938897,0.0659332911780292,0.059970689357645386]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0,0.16973958099955622,0.06288136025938897,0.0659332911780292,0.059970689357645386]",,,2.4745504610129965,11.876367022899203,0.9896972519082669
B5-diversity-s12-eta0p5-t5-rho0p25,B5-diversity,12,0.5,5,0.25,0,"[0,2,1,2]","[[0,2,1,2]]",1,0.2511384694918517,"[0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0,0.16973958099955622,0.06288136025938897,0.0659332911780292,0.059970689357645386]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0,0.16973958099955622,0.06288136025938897,0.0659332911780292,0.059970689357645386]","[0.08065842774268503,0.08243256818980364,0.0936740359434044,0.08187639338862164,0.08568098869794587,0.08159708423462966,0.0839611694408776,0.07910533871794574,0.08611211898318305,0.0816319758320323,0.08175663849879934,0.08151326033007184]","[0.08132715414034711,0.08265775947568606,0.09108886029088663,0.08224062837479956,0.08509407485679273,0.08203114650930558,0.08380421041399153,0.08016233737179264,0.08541742257072062,0.08205731520735755,0.08215081220743284,0.0819682785808872]",2.4849066497880004,12.0,1.0
B5-diversity-s12-eta0p5-t5-rho0p25,B5-diversity,12,0.5,5,0.25,1,"[0,2,1,2]","[[0,2,1,2]]",1,0.2513211676160121,"[0.08132715414034711,0.08265775947568606,0.09108886029088663,0.08224062837479956,0.08509407485679273,0.08203114650930558,0.08380421041399153,0.08016233737179264,0.08541742257072062,0.08205731520735755,0.08215081220743284,0.0819682785808872]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0,0.16973958099955622,0.06288136025938897,0.0659332911780292,0.059970689357645386]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0,0.16973958099955622,0.06288136025938897,0.0659332911780292,0.059970689357645386]","[0.0786032929202076,0.08164655641500713,0.10224449002767351,0.0806864367412979,0.0873653463608626,0.08020636500281274,0.0843140071479552,0.07598564932774557,0.08813860074632794,0.08026625943383886,0.0804804323908678,0.08006256348540305]","[0.07978580302348903,0.08206825064458868,0.09751670085408846,0.08134816088930676,0.08635734310398029,0.08098810708544288,0.08406883869429972,0.07782257032914251,0.08693728389307928,0.08103302790871247,0.08119365762648419,0.08088025594738563]",2.4843757005711646,11.99363030054108,0.9994691917117566
B5-diversity-s12-eta0p5-t5-rho0p25,B5-diversity,12,0.5,5,0.25,2,"[0,2,1,2]","[[0,2,1,2]]",1,0.25146736663581387,"[0.07978580302348903,0.08206825064458868,0.09751670085408846,0.08134816088930676,0.08635734310398029,0.08098810708544288,0.08406883869429972,0.07782257032914251,0.08693728389307928,0.08103302790871247,0.08119365762648419,0.08088025594738563]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0,0.16973958099955622,0.06288136025938897,0.0659332911780292,0.059970689357645386]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0,0.16973958099955622,0.06288136025938897,0.0659332911780292,0.059970689357645386]","[0.07702430299913524,0.0809704235611082,0.10933284182297387,0.0797184502497472,0.08855970189259268,0.0790948656939468,0.08448233944032794,0.07368240104244342,0.08960304081670295,0.07917257680014714,0.07945066510729917,0.07890839057357532]","[0.07860156058268476,0.08156115100416449,0.10283296470056373,0.08062217102064373,0.08725310975277785,0.08015448260379343,0.08419508791357928,0.0760951341151659,0.08803561394586054,0.08021276593344369,0.08042133216380772,0.08001462626351483]",2.4832025548211147,11.979568274142347,0.9982973561785289
B5-diversity-s12-eta0p5-t5-rho0p25,B5-diversity,12,0.5,5,0.25,3,"[0,2,1,2]","[[0,2,1,2]]",1,0.25158459830742846,"[0.07860156058268476,0.08156115100416449,0.10283296470056373,0.08062217102064373,0.08725310975277785,0.08015448260379343,0.08419508791357928,0.0760951341151659,0.08803561394586054,0.08021276593344369,0.08042133216380772,0.08001462626351483]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0,0.16973958099955622,0.06288136025938897,0.0659332911780292,0.059970689357645386]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0,0.16973958099955622,0.06288136025938897,0.0659332911780292,0.059970689357645386]","[0.07581042863470823,0.08039521625535802,0.11518597963773754,0.07893347522616483,0.08939503834101675,0.07820787512268974,0.0845304663513924,0.07197981274867823,0.09065060453721432,0.07829820966140329,0.07862168021107399,0.07799121327256268]","[0.0776911548093645,0.08112974552485185,0.10722281806163649,0.08003343975295694,0.0878796120890959,0.07948923967535064,0.08423118309687763,0.07481819289484201,0.08882128673624408,0.0795569905793858,0.07979959349163883,0.07932674328775534]",2.48179600047358,11.962730204910534,0.9968941837425445
B5-diversity-s12-eta0p5-t5-rho0p25,B5-diversity,12,0.5,5,0.25,4,"[0,2,1,2]","[[0,2,1,2]]",1,0.2516788076526276,"[0.0776911548093645,0.08112974552485185,0.10722281806163649,0.08003343975295694,0.0878796120890959,0.07948923967535064,0.08423118309687763,0.07481819289484201,0.08882128673624408,0.0795569905793858,0.07979959349163883,0.07932674328775534]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0,0.16973958099955622,0.06288136025938897,0.0659332911780292,0.059970689357645386]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0,0.16973958099955622,0.06288136025938897,0.0659332911780292,0.059970689357645386]",,,2.480373403341516,11.94572415847386,0.995477013206155
B5-diversity-s12-eta0p5-t5-rho0p5,B5-diversity,12,0.5,5,0.5,0,"[0,2,1,2]","[[0,2,1,2]]",1,0.2511384694918517,"[0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0,0.16973958099955622,0.06288136025938897,0.0659332911780292,0.059970689357645386]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0,0.16973958099955622,0.06288136025938897,0.0659332911780292,0.059970689357645386]","[0.08065842774268503,0.08243256818980364,0.0936740359434044,0.08187639338862164,0.08568098869794587,0.08159708423462966,0.0839611694408776,0.07910533871794574,0.08611211898318305,0.0816319758320323,0.08175663849879934,0.08151326033007184]","[0.08199588053800919,0.08288295076156849,0.08850368463836886,0.08260486336097748,0.0845071610156396,0.0824652087839815,0.08364725138710546,0.08121933602563954,0.08472272615825818,0.08248265458268281,0.08254498591606634,0.08242329683170257]",2.4849066497880004,12.0,1.0
B5-diversity-s12-eta0p5-t5-rho0p5,B5-diversity,12,0.5,5,0.5,1,"[0,2,1,2]","[[0,2,1,2]]",1,0.25126026824129194,"[0.08199588053800919,0.08288295076156849,0.08850368463836886,0.08260486336097748,0.0845071610156396,0.0824652087839815,0.08364725138710546,0.08121933602563954,0.08472272615825818,0.08248265458268281,0.08254498591606634,0.08242329683170257]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0,0.16973958099955622,0.06288136025938897,0.0659332911780292,0.059970689357645386]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0,0.16973958099955622,0.06288136025938897,0.0659332911780292,0.059970689357645386]","[0.07928767990357695,0.08190830869595839,0.09939041585565997,0.08108270798895281,0.0868044330586156,0.08066949283723363,0.08419650754095877,0.07702454701341403,0.08746375560937492,0.08072106099511596,0.0809054258457069,0.0805456646554321]","[0.08131050661845514,0.08262082101464585,0.09136187459449666,0.08220802066114308,0.08506888319597447,0.08200141308528347,0.08376492043714605,0.08017894017337368,0.08539854447135412,0.08202719716422464,0.08211937958952012,0.08193949899438271]",2.4846692656421676,11.997151728330651,0.9997626440275543
B5-diversity-s12-eta0p5-t5-rho0p5,B5-diversity,12,0.5,5,0.5,2,"[0,2,1,2]","[[0,2,1,2]]",1,0.2513252767874568,"[0.08131050661845514,0.08262082101464585,0.09136187459449666,0.08220802066114308,0.08506888319597447,0.08200141308528347,0.08376492043714605,0.08017894017337368,0.08539854447135412,0.08202719716422464,0.08211937958952012,0.08193949899438271]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0,0.16973958099955622,0.06288136025938897,0.0659332911780292,0.059970689357645386]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0,0.16973958099955622,0.06288136025938897,0.0659332911780292,0.059970689357645386]","[0.078584428085386,0.08160718822619112,0.10254731929185616,0.08065159737557737,0.08733639837999804,0.08017446197046976,0.08427150246500563,0.07599870349737517,0.08811600978893937,0.08023396564486528,0.08044679825091465,0.08003162702342148]","[0.08095888070935967,0.08247026077976222,0.09294032631259475,0.08199246535445534,0.08533486585666569,0.08175389765190155,0.08380241789916948,0.07966601841535426,0.08572467156113635,0.0817836494890993,0.08189006579212399,0.0816824801783774]",2.484349806173501,11.993319736729598,0.9994433113941331
B5-diversity-s12-eta0p5-t5-rho0p5,B5-diversity,12,0.5,5,0.5,3,"[0,2,1,2]","[[0,2,1,2]]",1,0.25136008454878844,"[0.08095888070935967,0.08247026077976222,0.09294032631259475,0.08199246535445534,0.08533486585666569,0.08175389765190155,0.08380241789916948,0.07966601841535426,0.08572467156113635,0.0817836494890993,0.08189006579212399,0.0816824801783774]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0,0.16973958099955622,0.06288136025938897,0.0659332911780292,0.059970689357645386]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0,0.16973958099955622,0.06288136025938897,0.0659332911780292,0.059970689357645386]","[0.0782229313602193,0.0814359257730705,0.10429014340347832,0.08041785565747894,0.08758521873534103,0.07991033412576881,0.08428588818784884,0.07549162019913294,0.08842802910442636,0.07997359781841973,0.08019994791730384,0.07975850771751132]","[0.0807781323467763,0.08238462955320192,0.09381173836840583,0.08187559449540613,0.08545927603433717,0.08162183372955106,0.08380961076059108,0.07941247676623314,0.08588068121887985,0.08165346557587652,0.08176664062531858,0.08154592052542232]",2.484123879497219,11.990610431927527,0.9992175359939606
B5-diversity-s12-eta0p5-t5-rho0p5,B5-diversity,12,0.5,5,0.5,4,"[0,2,1,2]","[[0,2,1,2]]",1,0.25137878673332353,"[0.0807781323467763,0.08238462955320192,0.09381173836840583,0.08187559449540613,0.08545927603433717,0.08162183372955106,0.08380961076059108,0.07941247676623314,0.08588068121887985,0.08165346557587652,0.08176664062531858,0.08154592052542232]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0,0.16973958099955622,0.06288136025938897,0.0659332911780292,0.059970689357645386]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0,0.16973958099955622,0.06288136025938897,0.0659332911780292,0.059970689357645386]",,,2.483986654414203,11.988965132306365,0.9990804276921971
B5-diversity-s12-eta1-t3-rho0p1,B5-diversity,12,1.0,3,0.1,0,"[0,2,1,2]","[[0,2,1,2]]",1,0.2511384694918517,"[0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0,0.16973958099955622,0.06288136025938897,0.0659332911780292,0.059970689357645386]","[0.03888586216289861,0.08240047615777317,0.33808137470709426,0.0688606930557901,0.1597011994567267,0.062026326286398197,0.11914811526718445,0.0,0.16973958099955622,0.06288136025938897,0.0659332911780292,0.059970689357645386]","[0.07791956263162535,0.08138505529511332,0.10509582560927498,0.08029054573065647,0.08792572144591594,0.07974368155678908,0.0844313940097048,0.07494774850307988,0.08881279834425072,0.07981189427159,0.08005584673306917,0.0795799258689303]","[0.07846093970179614,0.08157988309893532,0.10291957638168081,0.08059482449092416,0.08746648263465769,0.0801026467344435,0.08432158794206765,0.07578630698610522,0.08826485184315898,0.08016403817776432,0.08038359539309559,0.0799552666153706]",2.4849066497880004,12.0,1.0
