routes,canonical_bitstring,provider_bitstrings,counts,probability,one_hot,joint_feasible,assignment,current_objective,base_energy,transformed_energy,scenario_costs,scenario_regrets
"[0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]",011000100001,"[""100001000110""]",5,0.001220703125,False,False,,,2.375397386770732,0.10877183743426413,{},{}
"[0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1]",011001100101,"[""101001100110""]",5,0.001220703125,False,False,,,3.102475299278498,0.145701698066557,{},{}
"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]",100000010001,"[""100010000001""]",5,0.001220703125,False,False,,,0.8918359999848002,0.03341854405132101,{},{}
"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]",100001000001,"[""100000100001""]",5,0.001220703125,False,False,,,1.01867894647317,0.03986117180196781,{},{}
"[1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1]",100001001101,"[""101100100001""]",5,0.001220703125,False,False,,,1.755992312907272,0.07731091328953806,{},{}
"[1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]",100001100100,"[""001001100001""]",5,0.001220703125,True,False,"[0, 2, 0, 0]",0.43507204430562224,0.43507204430562235,0.010218514267846255,"{""degradation"": 0.43841988639910123, ""nominal"": 0.4389652509652511, ""surge"": 0.4278309955525145}","{""degradation"": 1.1117730597173898, ""nominal"": 0.45849223644783443, ""surge"": 0.4459411087733319}"
"[1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0]",100001101000,"[""000101100001""]",5,0.001220703125,False,False,,,2.465370432771725,0.11334176314967923,{},{}
"[1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0]",100010010100,"[""001010010001""]",5,0.001220703125,True,False,"[0, 1, 1, 0]",0.23388915610648003,0.23388915610648003,0.0,"{""degradation"": 0.23447974533424884, ""nominal"": 0.23101158301158303, ""surge"": 0.2361761399736083}","{""degradation"": 0.18375346162039355, ""nominal"": 0.0, ""surge"": 0.0378928353655363}"
"[1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0]",100010011000,"[""000110010001""]",5,0.001220703125,False,False,,,2.2913889193956143,0.10450486557509289,{},{}
"[1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0]",100010100100,"[""001001010001""]",5,0.001220703125,True,False,"[0, 1, 0, 0]",0.3346867333821466,0.3346867333821467,0.005119727084026059,"{""degradation"": 0.37393733225142, ""nominal"": 0.32979150579150585, ""surge"": 0.3003313621035141}","{""degradation"": 0.8183483632748703, ""nominal"": 0.21778806864614547, ""surge"": 0.1744843531808714}"
"[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0]",100100001100,"[""001100001001""]",5,0.001220703125,True,False,"[0, 0, 2, 0]",0.44642616515341393,0.44642616515341393,0.010795214636951024,"{""degradation"": 0.43841988639910123, ""nominal"": 0.4389652509652511, ""surge"": 0.46189335809588966}","{""degradation"": 1.1117730597173898, ""nominal"": 0.45849223644783443, ""surge"": 0.5184625598058741}"
"[1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0]",100101100010,"[""010001101001""]",5,0.001220703125,False,False,,,1.7511193584490279,0.07706340538713213,{},{}
"[1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0]",101000001000,"[""000100000101""]",5,0.001220703125,False,False,,,3.0635790313865856,0.14372607244562424,{},{}
